FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Civilian_labor_force_2021,Employed_2021,Unemployed_2021,Unemployment_rate_2021,Civilian_labor_force_2022,Employed_2022,Unemployed_2022,Unemployment_rate_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
30031,MT,"Gallatin County, MT",5,8,0,41704.00,40191.00,1513.00,3.60,41427.00,40013.00,1414.00,3.40,41939.00,40482.00,1457.00,3.50,42811.00,41266.00,1545.00,3.60,44559.00,43022.00,1537.00,3.40,46635.00,45252.00,1383.00,3.00,49392.00,48247.00,1145.00,2.30,50734.00,49480.00,1254.00,2.50,51233.00,49227.00,2006.00,3.90,48991.00,45447.00,3544.00,7.20,50799.00,47397.00,3402.00,6.70,51555.00,48602.00,2953.00,5.70,52494.00,49895.00,2599.00,5.00,54837.00,52604.00,2233.00,4.10,56887.00,54904.00,1983.00,3.50,59459.00,57622.00,1837.00,3.10,62060.00,60245.00,1815.00,2.90,64922.00,63106.00,1816.00,2.80,67581.00,65870.00,1711.00,2.50,70264.00,68656.00,1608.00,2.30,71221.00,67672.00,3549.00,5.00,74131.00,72341.00,1790.00,2.40,77887.00,76435.00,1452.00,1.90,78910.00,124.50
30033,MT,"Garfield County, MT",9,12,0,709.00,679.00,30.00,4.20,677.00,655.00,22.00,3.20,621.00,598.00,23.00,3.70,630.00,608.00,22.00,3.50,657.00,633.00,24.00,3.70,642.00,617.00,25.00,3.90,640.00,618.00,22.00,3.40,647.00,629.00,18.00,2.80,662.00,640.00,22.00,3.30,653.00,628.00,25.00,3.80,765.00,738.00,27.00,3.50,778.00,749.00,29.00,3.70,769.00,746.00,23.00,3.00,762.00,738.00,24.00,3.10,748.00,728.00,20.00,2.70,762.00,740.00,22.00,2.90,763.00,740.00,23.00,3.00,765.00,743.00,22.00,2.90,744.00,724.00,20.00,2.70,751.00,733.00,18.00,2.40,749.00,729.00,20.00,2.70,745.00,727.00,18.00,2.40,760.00,738.00,22.00,2.90,49898.00,78.80
30035,MT,"Glacier County, MT",7,11,0,5735.00,5265.00,470.00,8.20,5750.00,5316.00,434.00,7.50,5566.00,5178.00,388.00,7.00,5723.00,5269.00,454.00,7.90,5888.00,5415.00,473.00,8.00,5846.00,5417.00,429.00,7.30,5991.00,5602.00,389.00,6.50,5831.00,5388.00,443.00,7.60,5868.00,5371.00,497.00,8.50,5791.00,5231.00,560.00,9.70,6264.00,5658.00,606.00,9.70,6050.00,5388.00,662.00,10.90,6340.00,5730.00,610.00,9.60,6342.00,5709.00,633.00,10.00,5957.00,5329.00,628.00,10.50,5863.00,5323.00,540.00,9.20,5826.00,5310.00,516.00,8.90,5765.00,5301.00,464.00,8.00,5772.00,5322.00,450.00,7.80,5807.00,5371.00,436.00,7.50,5535.00,5001.00,534.00,9.60,5545.00,5167.00,378.00,6.80,5776.00,5490.00,286.00,5.00,44777.00,70.70
30037,MT,"Golden Valley County, MT",3,2,1,548.00,519.00,29.00,5.30,491.00,468.00,23.00,4.70,435.00,413.00,22.00,5.10,446.00,417.00,29.00,6.50,489.00,460.00,29.00,5.90,537.00,512.00,25.00,4.70,530.00,511.00,19.00,3.60,565.00,544.00,21.00,3.70,583.00,556.00,27.00,4.60,555.00,525.00,30.00,5.40,419.00,391.00,28.00,6.70,391.00,372.00,19.00,4.90,391.00,373.00,18.00,4.60,397.00,377.00,20.00,5.00,392.00,374.00,18.00,4.60,380.00,364.00,16.00,4.20,378.00,361.00,17.00,4.50,376.00,357.00,19.00,5.10,373.00,356.00,17.00,4.60,370.00,355.00,15.00,4.10,366.00,349.00,17.00,4.60,370.00,357.00,13.00,3.50,376.00,364.00,12.00,3.20,43820.00,69.20
30039,MT,"Granite County, MT",8,7,0,1359.00,1274.00,85.00,6.30,1327.00,1244.00,83.00,6.30,1286.00,1210.00,76.00,5.90,1284.00,1210.00,74.00,5.80,1294.00,1223.00,71.00,5.50,1230.00,1161.00,69.00,5.60,1249.00,1195.00,54.00,4.30,1289.00,1231.00,58.00,4.50,1298.00,1217.00,81.00,6.20,1258.00,1122.00,136.00,10.80,1459.00,1326.00,133.00,9.10,1456.00,1329.00,127.00,8.70,1473.00,1356.00,117.00,7.90,1502.00,1389.00,113.00,7.50,1527.00,1423.00,104.00,6.80,1562.00,1462.00,100.00,6.40,1632.00,1532.00,100.00,6.10,1629.00,1532.00,97.00,6.00,1713.00,1622.00,91.00,5.30,1728.00,1631.00,97.00,5.60,1607.00,1478.00,129.00,8.00,1633.00,1560.00,73.00,4.50,1670.00,1606.00,64.00,3.80,52984.00,83.60
30041,MT,"Hill County, MT",7,11,0,8027.00,7630.00,397.00,4.90,7869.00,7524.00,345.00,4.40,7831.00,7502.00,329.00,4.20,7859.00,7516.00,343.00,4.40,7970.00,7616.00,354.00,4.40,7846.00,7513.00,333.00,4.20,7926.00,7634.00,292.00,3.70,8124.00,7808.00,316.00,3.90,8283.00,7896.00,387.00,4.70,8229.00,7760.00,469.00,5.70,7987.00,7531.00,456.00,5.70,7986.00,7509.00,477.00,6.00,8034.00,7581.00,453.00,5.60,7944.00,7427.00,517.00,6.50,7833.00,7381.00,452.00,5.80,7799.00,7464.00,335.00,4.30,7797.00,7448.00,349.00,4.50,7843.00,7541.00,302.00,3.90,7761.00,7486.00,275.00,3.50,7795.00,7508.00,287.00,3.70,7645.00,7269.00,376.00,4.90,7561.00,7324.00,237.00,3.10,7580.00,7394.00,186.00,2.50,54377.00,85.80
30043,MT,"Jefferson County, MT",9,8,0,5388.00,5132.00,256.00,4.80,5328.00,5092.00,236.00,4.40,5337.00,5103.00,234.00,4.40,5414.00,5180.00,234.00,4.30,5495.00,5257.00,238.00,4.30,5593.00,5371.00,222.00,4.00,5758.00,5559.00,199.00,3.50,5888.00,5714.00,174.00,3.00,6035.00,5777.00,258.00,4.30,6054.00,5653.00,401.00,6.60,5631.00,5283.00,348.00,6.20,5619.00,5283.00,336.00,6.00,5601.00,5301.00,300.00,5.40,5613.00,5341.00,272.00,4.80,5632.00,5373.00,259.00,4.60,5585.00,5351.00,234.00,4.20,5669.00,5399.00,270.00,4.80,5664.00,5416.00,248.00,4.40,5705.00,5486.00,219.00,3.80,5821.00,5626.00,195.00,3.30,5855.00,5559.00,296.00,5.10,5915.00,5722.00,193.00,3.30,6118.00,5963.00,155.00,2.50,68128.00,107.50
30045,MT,"Judith Basin County, MT",8,7,0,1186.00,1131.00,55.00,4.60,1156.00,1109.00,47.00,4.10,1073.00,1019.00,54.00,5.00,1090.00,1042.00,48.00,4.40,1097.00,1051.00,46.00,4.20,1070.00,1022.00,48.00,4.50,1045.00,1011.00,34.00,3.30,1052.00,1015.00,37.00,3.50,1115.00,1070.00,45.00,4.00,1072.00,1013.00,59.00,5.50,1010.00,946.00,64.00,6.30,968.00,911.00,57.00,5.90,991.00,941.00,50.00,5.00,978.00,931.00,47.00,4.80,967.00,926.00,41.00,4.20,994.00,959.00,35.00,3.50,932.00,899.00,33.00,3.50,929.00,894.00,35.00,3.80,922.00,891.00,31.00,3.40,997.00,966.00,31.00,3.10,989.00,942.00,47.00,4.80,948.00,922.00,26.00,2.70,981.00,957.00,24.00,2.40,51392.00,81.10
30047,MT,"Lake County, MT",6,6,0,12358.00,11671.00,687.00,5.60,11719.00,10864.00,855.00,7.30,11496.00,10715.00,781.00,6.80,11459.00,10748.00,711.00,6.20,11584.00,10895.00,689.00,5.90,11550.00,10919.00,631.00,5.50,11538.00,11001.00,537.00,4.70,11699.00,11096.00,603.00,5.20,11727.00,10907.00,820.00,7.00,11459.00,10359.00,1100.00,9.60,12658.00,11532.00,1126.00,8.90,12539.00,11443.00,1096.00,8.70,12430.00,11501.00,929.00,7.50,12378.00,11583.00,795.00,6.40,12487.00,11797.00,690.00,5.50,12705.00,12054.00,651.00,5.10,13078.00,12435.00,643.00,4.90,13225.00,12623.00,602.00,4.60,13269.00,12702.00,567.00,4.30,13491.00,12918.00,573.00,4.20,13804.00,12957.00,847.00,6.10,14027.00,13490.00,537.00,3.80,14381.00,13945.00,436.00,3.00,50978.00,80.50
30049,MT,"Lewis and Clark County, MT",5,8,0,31289.00,30019.00,1270.00,4.10,30827.00,29577.00,1250.00,4.10,30437.00,29201.00,1236.00,4.10,30824.00,29628.00,1196.00,3.90,30800.00,29591.00,1209.00,3.90,30821.00,29666.00,1155.00,3.70,31891.00,30915.00,976.00,3.10,33502.00,32543.00,959.00,2.90,34333.00,33014.00,1319.00,3.80,34016.00,32228.00,1788.00,5.30,34339.00,32483.00,1856.00,5.40,34515.00,32764.00,1751.00,5.10,34929.00,33287.00,1642.00,4.70,35098.00,33587.00,1511.00,4.30,35221.00,33913.00,1308.00,3.70,35016.00,33805.00,1211.00,3.50,35167.00,33961.00,1206.00,3.40,35477.00,34234.00,1243.00,3.50,35795.00,34602.00,1193.00,3.30,36600.00,35501.00,1099.00,3.00,36902.00,35087.00,1815.00,4.90,37303.00,36188.00,1115.00,3.00,38748.00,37830.00,918.00,2.40,67702.00,106.90
30051,MT,"Liberty County, MT",9,12,0,966.00,925.00,41.00,4.20,881.00,846.00,35.00,4.00,831.00,797.00,34.00,4.10,845.00,810.00,35.00,4.10,877.00,841.00,36.00,4.10,871.00,832.00,39.00,4.50,827.00,802.00,25.00,3.00,804.00,782.00,22.00,2.70,781.00,751.00,30.00,3.80,753.00,719.00,34.00,4.50,1034.00,990.00,44.00,4.30,1018.00,979.00,39.00,3.80,1035.00,994.00,41.00,4.00,993.00,959.00,34.00,3.40,974.00,943.00,31.00,3.20,986.00,959.00,27.00,2.70,988.00,956.00,32.00,3.20,985.00,955.00,30.00,3.00,970.00,946.00,24.00,2.50,959.00,935.00,24.00,2.50,977.00,950.00,27.00,2.80,986.00,963.00,23.00,2.30,983.00,960.00,23.00,2.30,49277.00,77.80
30053,MT,"Lincoln County, MT",7,9,0,7914.00,7245.00,669.00,8.50,7669.00,6998.00,671.00,8.70,7545.00,6850.00,695.00,9.20,7679.00,6737.00,942.00,12.30,7676.00,6913.00,763.00,9.90,7734.00,7094.00,640.00,8.30,7733.00,7228.00,505.00,6.50,7841.00,7286.00,555.00,7.10,7863.00,7073.00,790.00,10.00,7942.00,6727.00,1215.00,15.30,8424.00,7180.00,1244.00,14.80,8177.00,7017.00,1160.00,14.20,8191.00,7194.00,997.00,12.20,8120.00,7079.00,1041.00,12.80,7920.00,7036.00,884.00,11.20,7824.00,7015.00,809.00,10.30,7940.00,7200.00,740.00,9.30,7951.00,7271.00,680.00,8.60,8164.00,7560.00,604.00,7.40,8238.00,7636.00,602.00,7.30,8153.00,7336.00,817.00,10.00,8179.00,7700.00,479.00,5.90,8684.00,8270.00,414.00,4.80,48156.00,76.00
30055,MT,"McCone County, MT",9,12,0,1106.00,1065.00,41.00,3.70,1051.00,1020.00,31.00,2.90,992.00,965.00,27.00,2.70,991.00,957.00,34.00,3.40,1015.00,986.00,29.00,2.90,1014.00,980.00,34.00,3.40,998.00,973.00,25.00,2.50,1007.00,986.00,21.00,2.10,1039.00,1012.00,27.00,2.60,1018.00,984.00,34.00,3.30,1132.00,1100.00,32.00,2.80,1100.00,1068.00,32.00,2.90,1090.00,1059.00,31.00,2.80,1097.00,1071.00,26.00,2.40,1089.00,1064.00,25.00,2.30,1062.00,1038.00,24.00,2.30,1042.00,1021.00,21.00,2.00,1028.00,1006.00,22.00,2.10,977.00,959.00,18.00,1.80,965.00,946.00,19.00,2.00,963.00,936.00,27.00,2.80,975.00,957.00,18.00,1.80,978.00,960.00,18.00,1.80,51881.00,81.90
30057,MT,"Madison County, MT",9,10,0,3367.00,3197.00,170.00,5.00,3332.00,3181.00,151.00,4.50,3311.00,3158.00,153.00,4.60,3366.00,3205.00,161.00,4.80,3583.00,3435.00,148.00,4.10,3825.00,3693.00,132.00,3.50,4102.00,3981.00,121.00,2.90,4475.00,4354.00,121.00,2.70,4580.00,4401.00,179.00,3.90,4219.00,3941.00,278.00,6.60,4158.00,3847.00,311.00,7.50,4177.00,3884.00,293.00,7.00,4113.00,3863.00,250.00,6.10,4164.00,3937.00,227.00,5.50,4231.00,4037.00,194.00,4.60,4288.00,4129.00,159.00,3.70,4412.00,4239.00,173.00,3.90,4421.00,4246.00,175.00,4.00,4626.00,4460.00,166.00,3.60,4848.00,4692.00,156.00,3.20,4705.00,4471.00,234.00,5.00,4799.00,4647.00,152.00,3.20,5234.00,5118.00,116.00,2.20,62516.00,98.70
30059,MT,"Meagher County, MT",9,10,0,996.00,937.00,59.00,5.90,948.00,893.00,55.00,5.80,885.00,834.00,51.00,5.80,912.00,860.00,52.00,5.70,927.00,873.00,54.00,5.80,941.00,898.00,43.00,4.60,906.00,868.00,38.00,4.20,905.00,857.00,48.00,5.30,895.00,837.00,58.00,6.50,860.00,784.00,76.00,8.80,937.00,862.00,75.00,8.00,910.00,845.00,65.00,7.10,930.00,881.00,49.00,5.30,933.00,884.00,49.00,5.30,908.00,869.00,39.00,4.30,936.00,901.00,35.00,3.70,915.00,877.00,38.00,4.20,935.00,894.00,41.00,4.40,967.00,930.00,37.00,3.80,973.00,939.00,34.00,3.50,964.00,919.00,45.00,4.70,991.00,966.00,25.00,2.50,1016.00,993.00,23.00,2.30,45391.00,71.60
30061,MT,"Mineral County, MT",8,7,0,1894.00,1770.00,124.00,6.50,1974.00,1846.00,128.00,6.50,1900.00,1768.00,132.00,6.90,1884.00,1751.00,133.00,7.10,1914.00,1797.00,117.00,6.10,1944.00,1833.00,111.00,5.70,1962.00,1869.00,93.00,4.70,1980.00,1891.00,89.00,4.50,1904.00,1777.00,127.00,6.70,1928.00,1718.00,210.00,10.90,1792.00,1569.00,223.00,12.40,1786.00,1578.00,208.00,11.60,1766.00,1578.00,188.00,10.60,1781.00,1597.00,184.00,10.30,1747.00,1588.00,159.00,9.10,1731.00,1582.00,149.00,8.60,1688.00,1556.00,132.00,7.80,1698.00,1569.00,129.00,7.60,1738.00,1613.00,125.00,7.20,1796.00,1693.00,103.00,5.70,1796.00,1616.00,180.00,10.00,1878.00,1778.00,100.00,5.30,1863.00,1768.00,95.00,5.10,50327.00,79.40
30063,MT,"Missoula County, MT",3,2,1,54341.00,52135.00,2206.00,4.10,54739.00,52548.00,2191.00,4.00,55888.00,53661.00,2227.00,4.00,56383.00,54063.00,2320.00,4.10,56917.00,54642.00,2275.00,4.00,57854.00,55715.00,2139.00,3.70,58857.00,57074.00,1783.00,3.00,59518.00,57595.00,1923.00,3.20,59465.00,56708.00,2757.00,4.60,58899.00,55021.00,3878.00,6.60,58566.00,54339.00,4227.00,7.20,58776.00,54980.00,3796.00,6.50,59138.00,55772.00,3366.00,5.70,59447.00,56397.00,3050.00,5.10,59970.00,57311.00,2659.00,4.40,60542.00,58102.00,2440.00,4.00,61361.00,58972.00,2389.00,3.90,62734.00,60431.00,2303.00,3.70,63895.00,61765.00,2130.00,3.30,65029.00,62929.00,2100.00,3.20,64821.00,60791.00,4030.00,6.20,65056.00,62859.00,2197.00,3.40,66910.00,65147.00,1763.00,2.60,65682.00,103.70
30065,MT,"Musselshell County, MT",8,7,0,2102.00,1973.00,129.00,6.10,2033.00,1917.00,116.00,5.70,2055.00,1925.00,130.00,6.30,2059.00,1933.00,126.00,6.10,2099.00,1974.00,125.00,6.00,2084.00,1975.00,109.00,5.20,2082.00,2002.00,80.00,3.80,2047.00,1944.00,103.00,5.00,2168.00,2050.00,118.00,5.40,2445.00,2276.00,169.00,6.90,2383.00,2221.00,162.00,6.80,2329.00,2182.00,147.00,6.30,2416.00,2291.00,125.00,5.20,2377.00,2259.00,118.00,5.00,2362.00,2266.00,96.00,4.10,2410.00,2304.00,106.00,4.40,2294.00,2172.00,122.00,5.30,2305.00,2200.00,105.00,4.60,2308.00,2209.00,99.00,4.30,2309.00,2220.00,89.00,3.90,2350.00,2208.00,142.00,6.00,2353.00,2254.00,99.00,4.20,2356.00,2288.00,68.00,2.90,54003.00,85.20
30067,MT,"Park County, MT",7,9,0,9075.00,8606.00,469.00,5.20,8631.00,8217.00,414.00,4.80,8623.00,8222.00,401.00,4.70,8519.00,8104.00,415.00,4.90,8786.00,8390.00,396.00,4.50,9002.00,8646.00,356.00,4.00,9265.00,8974.00,291.00,3.10,9130.00,8826.00,304.00,3.30,9087.00,8642.00,445.00,4.90,8624.00,7907.00,717.00,8.30,7895.00,7212.00,683.00,8.70,7877.00,7250.00,627.00,8.00,8021.00,7479.00,542.00,6.80,8016.00,7513.00,503.00,6.30,8068.00,7617.00,451.00,5.60,8304.00,7895.00,409.00,4.90,8406.00,8032.00,374.00,4.40,8679.00,8334.00,345.00,4.00,8941.00,8598.00,343.00,3.80,9096.00,8785.00,311.00,3.40,9050.00,8385.00,665.00,7.30,9274.00,8945.00,329.00,3.50,10039.00,9766.00,273.00,2.70,59113.00,93.30
30069,MT,"Petroleum County, MT",9,12,0,253.00,236.00,17.00,6.70,221.00,211.00,10.00,4.50,197.00,186.00,11.00,5.60,203.00,190.00,13.00,6.40,220.00,208.00,12.00,5.50,226.00,215.00,11.00,4.90,226.00,216.00,10.00,4.40,237.00,225.00,12.00,5.10,251.00,238.00,13.00,5.20,236.00,223.00,13.00,5.50,299.00,284.00,15.00,5.00,280.00,265.00,15.00,5.40,300.00,287.00,13.00,4.30,293.00,280.00,13.00,4.40,284.00,272.00,12.00,4.20,284.00,269.00,15.00,5.30,277.00,264.00,13.00,4.70,294.00,281.00,13.00,4.40,285.00,273.00,12.00,4.20,271.00,261.00,10.00,3.70,272.00,263.00,9.00,3.30,272.00,264.00,8.00,2.90,271.00,263.00,8.00,3.00,48141.00,76.00
30071,MT,"Phillips County, MT",9,12,0,2331.00,2225.00,106.00,4.50,2220.00,2126.00,94.00,4.20,2102.00,2007.00,95.00,4.50,2118.00,2022.00,96.00,4.50,2150.00,2054.00,96.00,4.50,2073.00,1988.00,85.00,4.10,2075.00,1999.00,76.00,3.70,2066.00,1984.00,82.00,4.00,2199.00,2095.00,104.00,4.70,2243.00,2111.00,132.00,5.90,2210.00,2062.00,148.00,6.70,2125.00,1985.00,140.00,6.60,2059.00,1940.00,119.00,5.80,2059.00,1939.00,120.00,5.80,1994.00,1888.00,106.00,5.30,1979.00,1876.00,103.00,5.20,1935.00,1829.00,106.00,5.50,1904.00,1816.00,88.00,4.60,1924.00,1837.00,87.00,4.50,1907.00,1836.00,71.00,3.70,1903.00,1811.00,92.00,4.80,1854.00,1784.00,70.00,3.80,1829.00,1762.00,67.00,3.70,53626.00,84.60
30073,MT,"Pondera County, MT",7,11,0,2990.00,2846.00,144.00,4.80,2880.00,2754.00,126.00,4.40,2747.00,2620.00,127.00,4.60,2756.00,2618.00,138.00,5.00,2689.00,2543.00,146.00,5.40,2719.00,2588.00,131.00,4.80,2746.00,2641.00,105.00,3.80,2737.00,2635.00,102.00,3.70,2642.00,2507.00,135.00,5.10,2581.00,2413.00,168.00,6.50,2955.00,2785.00,170.00,5.80,2929.00,2761.00,168.00,5.70,2941.00,2801.00,140.00,4.80,2904.00,2762.00,142.00,4.90,2844.00,2704.00,140.00,4.90,2867.00,2736.00,131.00,4.60,2864.00,2739.00,125.00,4.40,2758.00,2651.00,107.00,3.90,2746.00,2636.00,110.00,4.00,2718.00,2616.00,102.00,3.80,2683.00,2553.00,130.00,4.80,2643.00,2558.00,85.00,3.20,2631.00,2563.00,68.00,2.60,47900.00,75.60
30075,MT,"Powder River County, MT",9,12,0,1006.00,967.00,39.00,3.90,940.00,910.00,30.00,3.20,885.00,852.00,33.00,3.70,887.00,850.00,37.00,4.20,924.00,886.00,38.00,4.10,916.00,882.00,34.00,3.70,899.00,871.00,28.00,3.10,903.00,876.00,27.00,3.00,956.00,925.00,31.00,3.20,902.00,864.00,38.00,4.20,1046.00,1007.00,39.00,3.70,1059.00,1011.00,48.00,4.50,1078.00,1039.00,39.00,3.60,1126.00,1089.00,37.00,3.30,1076.00,1043.00,33.00,3.10,1056.00,1028.00,28.00,2.70,1066.00,1040.00,26.00,2.40,1012.00,986.00,26.00,2.60,978.00,950.00,28.00,2.90,970.00,948.00,22.00,2.30,969.00,939.00,30.00,3.10,982.00,956.00,26.00,2.60,1004.00,982.00,22.00,2.20,52298.00,82.50
30077,MT,"Powell County, MT",6,6,0,2894.00,2725.00,169.00,5.80,2758.00,2602.00,156.00,5.70,2755.00,2580.00,175.00,6.40,2689.00,2524.00,165.00,6.10,2670.00,2505.00,165.00,6.20,2661.00,2501.00,160.00,6.00,2667.00,2539.00,128.00,4.80,2657.00,2523.00,134.00,5.00,2767.00,2570.00,197.00,7.10,2728.00,2470.00,258.00,9.50,2964.00,2740.00,224.00,7.60,2988.00,2769.00,219.00,7.30,3014.00,2825.00,189.00,6.30,2948.00,2786.00,162.00,5.50,2937.00,2790.00,147.00,5.00,2962.00,2827.00,135.00,4.60,2868.00,2718.00,150.00,5.20,2907.00,2779.00,128.00,4.40,2950.00,2827.00,123.00,4.20,3006.00,2896.00,110.00,3.70,2940.00,2804.00,136.00,4.60,2965.00,2887.00,78.00,2.60,2959.00,2881.00,78.00,2.60,47687.00,75.30
30079,MT,"Prairie County, MT",9,12,0,618.00,586.00,32.00,5.20,593.00,561.00,32.00,5.40,564.00,535.00,29.00,5.10,538.00,512.00,26.00,4.80,564.00,535.00,29.00,5.10,552.00,526.00,26.00,4.70,551.00,530.00,21.00,3.80,548.00,530.00,18.00,3.30,598.00,575.00,23.00,3.80,590.00,565.00,25.00,4.20,567.00,539.00,28.00,4.90,531.00,504.00,27.00,5.10,529.00,507.00,22.00,4.20,521.00,498.00,23.00,4.40,514.00,492.00,22.00,4.30,529.00,507.00,22.00,4.20,526.00,508.00,18.00,3.40,489.00,471.00,18.00,3.70,492.00,474.00,18.00,3.70,482.00,464.00,18.00,3.70,474.00,442.00,32.00,6.80,492.00,474.00,18.00,3.70,496.00,481.00,15.00,3.00,46328.00,73.10
30081,MT,"Ravalli County, MT",6,6,0,17150.00,16227.00,923.00,5.40,17177.00,16301.00,876.00,5.10,17468.00,16542.00,926.00,5.30,17796.00,16754.00,1042.00,5.90,18100.00,17100.00,1000.00,5.50,18405.00,17504.00,901.00,4.90,18697.00,17943.00,754.00,4.00,18752.00,17958.00,794.00,4.20,18887.00,17737.00,1150.00,6.10,18340.00,16586.00,1754.00,9.60,18888.00,17125.00,1763.00,9.30,18640.00,17036.00,1604.00,8.60,18705.00,17322.00,1383.00,7.40,18759.00,17510.00,1249.00,6.70,18792.00,17658.00,1134.00,6.00,19235.00,18206.00,1029.00,5.30,19569.00,18594.00,975.00,5.00,19903.00,18956.00,947.00,4.80,20170.00,19322.00,848.00,4.20,20647.00,19803.00,844.00,4.10,20936.00,19741.00,1195.00,5.70,21363.00,20590.00,773.00,3.60,21908.00,21286.00,622.00,2.80,60030.00,94.70
30083,MT,"Richland County, MT",7,9,0,4993.00,4726.00,267.00,5.30,4820.00,4591.00,229.00,4.80,4777.00,4533.00,244.00,5.10,4643.00,4431.00,212.00,4.60,4877.00,4705.00,172.00,3.50,5078.00,4911.00,167.00,3.30,5125.00,4993.00,132.00,2.60,5472.00,5348.00,124.00,2.30,5608.00,5443.00,165.00,2.90,5495.00,5223.00,272.00,4.90,5769.00,5555.00,214.00,3.70,6159.00,5978.00,181.00,2.90,6720.00,6538.00,182.00,2.70,7078.00,6895.00,183.00,2.60,7328.00,7153.00,175.00,2.40,6881.00,6653.00,228.00,3.30,6213.00,5893.00,320.00,5.20,6014.00,5781.00,233.00,3.90,5945.00,5762.00,183.00,3.10,5968.00,5810.00,158.00,2.60,5995.00,5612.00,383.00,6.40,5870.00,5636.00,234.00,4.00,5826.00,5673.00,153.00,2.60,63148.00,99.70
30085,MT,"Roosevelt County, MT",7,9,0,4275.00,3971.00,304.00,7.10,4121.00,3877.00,244.00,5.90,4066.00,3824.00,242.00,6.00,4114.00,3865.00,249.00,6.10,4088.00,3826.00,262.00,6.40,4000.00,3745.00,255.00,6.40,3899.00,3673.00,226.00,5.80,3872.00,3644.00,228.00,5.90,3995.00,3722.00,273.00,6.80,4045.00,3718.00,327.00,8.10,4587.00,4276.00,311.00,6.80,4627.00,4314.00,313.00,6.80,4820.00,4512.00,308.00,6.40,4925.00,4657.00,268.00,5.40,4822.00,4573.00,249.00,5.20,4696.00,4443.00,253.00,5.40,4687.00,4428.00,259.00,5.50,4599.00,4382.00,217.00,4.70,4520.00,4314.00,206.00,4.60,4580.00,4383.00,197.00,4.30,4470.00,4204.00,266.00,6.00,4348.00,4165.00,183.00,4.20,4365.00,4214.00,151.00,3.50,47266.00,74.60
30087,MT,"Rosebud County, MT",9,12,0,4291.00,4037.00,254.00,5.90,4228.00,3974.00,254.00,6.00,4001.00,3766.00,235.00,5.90,4298.00,4060.00,238.00,5.50,4278.00,4056.00,222.00,5.20,4028.00,3800.00,228.00,5.70,3871.00,3665.00,206.00,5.30,3941.00,3748.00,193.00,4.90,4066.00,3828.00,238.00,5.90,4053.00,3768.00,285.00,7.00,4361.00,4061.00,300.00,6.90,4442.00,4133.00,309.00,7.00,4453.00,4160.00,293.00,6.60,4203.00,3937.00,266.00,6.30,4176.00,3940.00,236.00,5.70,4180.00,3950.00,230.00,5.50,4107.00,3874.00,233.00,5.70,4049.00,3837.00,212.00,5.20,3908.00,3702.00,206.00,5.30,3886.00,3690.00,196.00,5.00,3758.00,3548.00,210.00,5.60,3593.00,3450.00,143.00,4.00,3625.00,3500.00,125.00,3.40,61331.00,96.80
